context,question,choices,answer
"Luật Nhà ở: Bố trí nhà ở phục vụ tái định cư
1. Các hình thức bố trí nhà ở phục vụ tái định cư bao gồm:
... (điểm a đến điểm e)
2. Chính phủ quy định đối tượng, điều kiện được bố trí nhà ở phục vụ tái định cư; trình tự, thủ tục mua, thuê mua, thuê nhà ở phục vụ tái định cư.","Trong các hình thức bố trí nhà ở phục vụ tái định cư, hình thức nào áp dụng cho người được tái định cư trong dự án cải tạo chung cư?","{'A': 'Xây dựng nhà ở theo dự án để bán', 'B': 'Bố trí nhà ở xã hội theo dự án', 'C': 'Bố trí nhà ở trong dự án cải tạo chung cư', 'D': 'Mua nhà ở thương mại theo dự án'}",C
"Luật Nhà ở: Bố trí nhà ở phục vụ tái định cư
1. Các hình thức bố trí nhà ở phục vụ tái định cư bao gồm:
... (điểm a đến điểm e)
2. Chính phủ quy định đối tượng, điều kiện được bố trí nhà ở phục vụ tái định cư; trình tự, thủ tục mua, thuê mua, thuê nhà ở phục vụ tái định cư.","Giả sử một người được tái định cư muốn mua nhà ở xã hội, hình thức nào trong các hình thức sau là phù hợp nhất?","{'A': 'Xây dựng nhà ở theo dự án để bán', 'B': 'Bố trí nhà ở xã hội theo dự án', 'C': 'Đặt hàng nhà ở thương mại', 'D': 'Tự mua nhà ở thương mại'}",B
"Luật Tố tụng hành chính: Điều 118 quy định các trường hợp trả lại đơn khởi kiện, bao gồm người khởi kiện không có quyền khởi kiện, không đủ năng lực tố tụng, thiếu điều kiện khởi kiện, sự việc đã được giải quyết, không thuộc thẩm quyền, lựa chọn thủ tục khiếu nại, đơn không đầy đủ nội dung, và không nộp tiền tạm ứng án phí đúng hạn.","Theo Điều 118 của Luật Tố tụng hành chính, Thẩm phán trả lại đơn khởi kiện trong trường hợp nào sau đây?","{'A': 'Người khởi kiện không có năng lực hành vi tố tụng đầy đủ', 'B': 'Người khởi kiện đã nộp tiền tạm ứng án phí đầy đủ', 'C': 'Sự việc đã được giải quyết bằng bản án có hiệu lực pháp luật', 'D': 'Người khởi kiện lựa chọn giải quyết theo thủ tục khiếu nại'}",A
"Luật Tố tụng hành chính: Điều 118 quy định các trường hợp trả lại đơn khởi kiện, bao gồm người khởi kiện không có quyền khởi kiện, không đủ năng lực tố tụng, thiếu điều kiện khởi kiện, sự việc đã được giải quyết, không thuộc thẩm quyền, lựa chọn thủ tục khiếu nại, đơn không đầy đủ nội dung, và không nộp tiền tạm ứng án phí đúng hạn.","Khi trả lại đơn khởi kiện, Thẩm phán phải thực hiện nghĩa vụ nào sau đây?","{'A': 'Thông báo lý do bằng văn bản cho Viện kiểm sát', 'B': 'Không cần lưu giữ đơn khởi kiện', 'C': 'Đưa đơn cho người khởi kiện mà không cần sao lại', 'D': 'Không cần gửi văn bản trả lại cho người khởi kiện'}",A
"Luật Tố tụng hành chính: Điều 118 quy định các trường hợp trả lại đơn khởi kiện, bao gồm người khởi kiện không có quyền khởi kiện, không đủ năng lực tố tụng, thiếu điều kiện khởi kiện, sự việc đã được giải quyết, không thuộc thẩm quyền, lựa chọn thủ tục khiếu nại, đơn không đầy đủ nội dung, và không nộp tiền tạm ứng án phí đúng hạn.","Trong trường hợp nào sau đây, Thẩm phán không được trả lại đơn khởi kiện?","{'A': 'Người khởi kiện thiếu một điều kiện khởi kiện theo quy định pháp luật', 'B': 'Người khởi kiện đã nộp tiền tạm ứng án phí đầy đủ', 'C': 'Sự việc không thuộc thẩm quyền của Tòa án', 'D': 'Đơn khởi kiện không đầy đủ nội dung quy định tại Điều 118'}",B
"Luật Tố tụng hành chính: Điều 118 quy định các trường hợp trả lại đơn khởi kiện, bao gồm người khởi kiện không có quyền khởi kiện, không đủ năng lực tố tụng, thiếu điều kiện khởi kiện, sự việc đã được giải quyết, không thuộc thẩm quyền, lựa chọn thủ tục khiếu nại, đơn không đầy đủ nội dung, và không nộp tiền tạm ứng án phí đúng hạn.",Điều 118 quy định trường hợp nào sau đây KHÔNG phải là lý do trả lại đơn khởi kiện?,"{'A': 'Người khởi kiện không có quyền khởi kiện', 'B': 'Sự việc đã được giải quyết bằng bản án có hiệu lực pháp luật', 'C': 'Người khởi kiện chọn giải quyết theo thủ tục khiếu nại', 'D': 'Đơn khởi kiện đã được sửa đổi, bổ sung đầy đủ theo quy định'}",D
"Luật Tố tụng hành chính: Điều 118 quy định các trường hợp trả lại đơn khởi kiện, bao gồm người khởi kiện không có quyền khởi kiện, không đủ năng lực tố tụng, thiếu điều kiện khởi kiện, sự việc đã được giải quyết, không thuộc thẩm quyền, lựa chọn thủ tục khiếu nại, đơn không đầy đủ nội dung, và không nộp tiền tạm ứng án phí đúng hạn.","Trong trường hợp nào sau đây, Thẩm phán có thể trả lại đơn khởi kiện mà không cần yêu cầu người khởi kiện sửa đổi, bổ sung?","{'A': 'Người khởi kiện không có năng lực hành vi tố tụng đầy đủ', 'B': 'Người khởi kiện đã nộp tiền tạm ứng án phí đầy đủ', 'C': 'Đơn khởi kiện không đầy đủ nội dung quy định tại Điều 118', 'D': 'Sự việc không thuộc thẩm quyền của Tòa án'}",A
"Luật Hôn nhân và gia đình: Quản lý tài sản riêng của con
1. Con từ đủ 15 tuổi trở lên có thể tự mình quản lý tài sản riêng hoặc nhờ cha mẹ quản lý.
2. Tài sản riêng của con dưới 15 tuổi, con mất năng lực hành vi dân sự do cha mẹ quản lý. Cha mẹ có thể ủy quyền cho người khác quản lý tài sản riêng của con. Tài sản riêng của con do cha mẹ hoặc người khác quản lý được giao lại cho con khi con từ đủ 15 tuổi trở lên hoặc khi con khôi phục năng lực hành vi dân sự đầy đủ, trừ trường hợp cha mẹ và con có thỏa thuận khác.
3. Cha mẹ không quản lý tài sản riêng của con trong trường hợp con đang được người khác giám hộ theo quy định của Bộ luật dân sự; người tặng cho tài sản hoặc để lại tài sản thừa kế theo di chúc cho người con đã chỉ định người khác quản lý tài sản đó hoặc trường hợp khác theo quy định của pháp luật.
4. Trong trường hợp cha mẹ đang quản lý tài sản riêng của con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự mà con được giao cho người khác giám hộ thì tài sản riêng của con được giao lại cho người giám hộ quản lý theo quy định của Bộ luật dân sự.",Trường hợp nào sau đây cha mẹ không được quản lý tài sản riêng của con dưới 15 tuổi?,"{'A': 'Khi con mất năng lực hành vi dân sự', 'B': 'Khi con được người khác chỉ định quản lý tài sản', 'C': 'Khi con đang được người khác giám hộ theo Bộ luật dân sự', 'D': 'Khi con có thỏa thuận khác với cha mẹ'}",C
"Luật Hôn nhân và gia đình: Quản lý tài sản riêng của con
1. Con từ đủ 15 tuổi trở lên có thể tự mình quản lý tài sản riêng hoặc nhờ cha mẹ quản lý.
2. Tài sản riêng của con dưới 15 tuổi, con mất năng lực hành vi dân sự do cha mẹ quản lý. Cha mẹ có thể ủy quyền cho người khác quản lý tài sản riêng của con. Tài sản riêng của con do cha mẹ hoặc người khác quản lý được giao lại cho con khi con từ đủ 15 tuổi trở lên hoặc khi con khôi phục năng lực hành vi dân sự đầy đủ, trừ trường hợp cha mẹ và con có thỏa thuận khác.
3. Cha mẹ không quản lý tài sản riêng của con trong trường hợp con đang được người khác giám hộ theo quy định của Bộ luật dân sự; người tặng cho tài sản hoặc để lại tài sản thừa kế theo di chúc cho người con đã chỉ định người khác quản lý tài sản đó hoặc trường hợp khác theo quy định của pháp luật.
4. Trong trường hợp cha mẹ đang quản lý tài sản riêng của con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự mà con được giao cho người khác giám hộ thì tài sản riêng của con được giao lại cho người giám hộ quản lý theo quy định của Bộ luật dân sự.","Theo Điều 2, tài sản riêng của con dưới 15 tuổi được giao lại cho con khi nào?","{'A': 'Khi con khôi phục năng lực hành vi dân sự đầy đủ', 'B': 'Khi con đủ 15 tuổi', 'C': 'Khi cha mẹ không còn quản lý tài sản', 'D': 'Khi con có yêu cầu bằng văn bản'}",A
"Luật Hôn nhân và gia đình: Quản lý tài sản riêng của con
1. Con từ đủ 15 tuổi trở lên có thể tự mình quản lý tài sản riêng hoặc nhờ cha mẹ quản lý.
2. Tài sản riêng của con dưới 15 tuổi, con mất năng lực hành vi dân sự do cha mẹ quản lý. Cha mẹ có thể ủy quyền cho người khác quản lý tài sản riêng của con. Tài sản riêng của con do cha mẹ hoặc người khác quản lý được giao lại cho con khi con từ đủ 15 tuổi trở lên hoặc khi con khôi phục năng lực hành vi dân sự đầy đủ, trừ trường hợp cha mẹ và con có thỏa thuận khác.
3. Cha mẹ không quản lý tài sản riêng của con trong trường hợp con đang được người khác giám hộ theo quy định của Bộ luật dân sự; người tặng cho tài sản hoặc để lại tài sản thừa kế theo di chúc cho người con đã chỉ định người khác quản lý tài sản đó hoặc trường hợp khác theo quy định của pháp luật.
4. Trong trường hợp cha mẹ đang quản lý tài sản riêng của con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự mà con được giao cho người khác giám hộ thì tài sản riêng của con được giao lại cho người giám hộ quản lý theo quy định của Bộ luật dân sự.","Trong trường hợp con đã thành niên mất năng lực hành vi dân sự và được giao cho người khác giám hộ, tài sản riêng của con sẽ được quản lý bởi ai?","{'A': 'Cha mẹ', 'B': 'Người giám hộ', 'C': 'Người được ủy quyền bởi cha mẹ', 'D': 'Cơ quan quản lý nhà nước'}",B
"Luật Hôn nhân và gia đình: Quản lý tài sản riêng của con
1. Con từ đủ 15 tuổi trở lên có thể tự mình quản lý tài sản riêng hoặc nhờ cha mẹ quản lý.
2. Tài sản riêng của con dưới 15 tuổi, con mất năng lực hành vi dân sự do cha mẹ quản lý. Cha mẹ có thể ủy quyền cho người khác quản lý tài sản riêng của con. Tài sản riêng của con do cha mẹ hoặc người khác quản lý được giao lại cho con khi con từ đủ 15 tuổi trở lên hoặc khi con khôi phục năng lực hành vi dân sự đầy đủ, trừ trường hợp cha mẹ và con có thỏa thuận khác.
3. Cha mẹ không quản lý tài sản riêng của con trong trường hợp con đang được người khác giám hộ theo quy định của Bộ luật dân sự; người tặng cho tài sản hoặc để lại tài sản thừa kế theo di chúc cho người con đã chỉ định người khác quản lý tài sản đó hoặc trường hợp khác theo quy định của pháp luật.
4. Trong trường hợp cha mẹ đang quản lý tài sản riêng của con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự mà con được giao cho người khác giám hộ thì tài sản riêng của con được giao lại cho người giám hộ quản lý theo quy định của Bộ luật dân sự.","Nếu con dưới 15 tuổi mất năng lực hành vi dân sự và cha mẹ đã ủy quyền cho người khác quản lý tài sản, thì điều gì sẽ xảy ra khi con khôi phục năng lực hành vi dân sự?","{'A': 'Tài sản được giao lại cho con', 'B': 'Tài sản được chuyển cho người được ủy quyền', 'C': 'Tài sản được giữ lại bởi cha mẹ', 'D': 'Tài sản được phân chia cho các anh chị em'}",A
Luật Tiếp cận thông tin: Quyền và nghĩa vụ của công dân trong việc tiếp cận thông tin (Điều 14 và Điều 15),"Theo Luật Tiếp cận thông tin, quyền nào sau đây KHÔNG thuộc về công dân?","{'A': 'Được cung cấp thông tin đầy đủ, chính xác, kịp thời', 'B': 'Khởi kiện hành vi vi phạm pháp luật về tiếp cận thông tin', 'C': 'Không được tiếp cận thông tin của cơ quan nhà nước', 'D': 'Khiếu nại hành vi vi phạm pháp luật về tiếp cận thông tin'}",C
